,Header,Summary,Detail,Link,Category,CreationDate,Pic_url
0,"Babar, Kohli as big as LeBron James in terms of popularity, says Plunkett",England's World Cup champion believes Virat Kohli and Babar Azam can boost the sport in the US during T20 World Cup,,https://tribune.com.pk/story/2460155/babar-kohli-as-big-as-lebron-james-in-terms-of-popularity-says-plunkett,sports,2024-03-22,
1,PCB to consider hybrid model for coaches,Pakistan Cricket Board (PCB) is facing difficulties in finding a coach for national team,,https://tribune.com.pk/story/2460151/pcb-to-consider-hybrid-model-for-coaches,sports,2024-03-22,
