,Header,Summary,Detail,Link,Category,CreationDate,Pic_url
0,PSL 9: Is Babar Azam following a script from Sammy to lead Peshawar Zalmi?,Sammy emphasized the importance of synchronization between the captain and the coach during matches,,https://tribune.com.pk/story/2459412/psl-9-is-babar-azam-following-a-script-from-sammy-to-lead-peshawar-zalmi,sports,2024-03-15,
1,"Shane Watson enticed by PCB, $2 million coaching offer sparks interest","Watson will only be responsible for white-ball cricket, and the PCB will have to find another coach for Test cricket",,https://tribune.com.pk/story/2459404/shane-watson-enticed-by-pcb-2-million-coaching-offer-sparks-interest,sports,2024-03-15,
