,Header,Summary,Detail,Link,Category,CreationDate,Pic_url
0,"Iftikhar Ahmed moves up in ICC T20I rankings, Babar remains on top in ODIs",There were significant movements in the ICC ODI and T20I rankings this week,,https://tribune.com.pk/story/2459941/iftikhar-ahmed-moves-up-in-icc-t20i-rankings-babar-remains-on-top-in-odis,sports,2024-03-20,
1,"Babar, Rizwan, Shaheen sign up for The Hundred draft",The fourth edition of The Hundred is scheduled to begin on July 23,,https://tribune.com.pk/story/2459920/babar-rizwan-shaheen-sign-up-for-the-hundred-draft,sports,2024-03-20,
