,Header,Summary,Detail,Link,Category,CreationDate,Pic_url
0,PSL franchises unhappy as centrally contracted players engage in SPL,"Interestingly, the board itself had previously prohibited its contracted players from participating in such leagues",,https://tribune.com.pk/story/2455238/psl-franchises-unhappy-as-centrally-contracted-players-engage-in-spl,sports,2024-02-02,
1,Franchises concerned as preparations lag behind schedule for PSL 9,"Despite only two weeks remaining until the start, preparations are progressing at a very slow pace",,https://tribune.com.pk/story/2455237/franchises-concerned-as-preparations-lag-behind-schedule-for-psl-9,sports,2024-02-02,
