,Header,Summary,Detail,Link,Category,CreationDate,Pic_url
0,Pakistan surge in WTC points table after Sri Lanka’s win over Bangladesh,Sri Lanka beat Bangladesh by 328 runs in first Test on Monday,,https://tribune.com.pk/story/2460450/pakistan-surge-in-wtc-points-table-after-sri-lankas-win-over-bangladesh,sports,2024-03-25,
1,ICC delegation arrives in Karachi to assess Champions Trophy arrangements,"ICC Events Head Operations, Chris Tetley, will join the delegation in Islamabad",,https://tribune.com.pk/story/2460438/icc-delegation-arrives-in-karachi-to-assess-champions-trophy-arrangements,sports,2024-03-25,
